ticker,snapshot_date,rvol,volume_zscore,vol_price_divergence,vol_spike_days,vol_trend_slope_norm,log_return_1d,price_vs_sma20,rsi_14,bb_width,gap_open,range_expansion,buzz_density,extreme_language_ratio,moderate_hype_ratio,bearish_ratio,source_diversity,headline_similarity,catalyst_flag,hype_without_catalyst,news_volume_sync,silent_spike,pseudo_label,hype_score_raw
AI,2023-08-14,0.447,-1.548,-2.467,0,-0.073293,0.02873,-11.356,35.91,33.366,-1.973,0.728,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3962
AI,2023-08-23,0.704,-0.621,-3.383,0,-0.023201,0.04006,-7.779,28.03,46.949,1.054,1.186,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4444
AI,2023-09-01,0.601,-1.104,-0.044,0,-0.036636,0.00643,-2.033,40.68,25.771,1.838,0.522,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3777
AI,2023-09-13,0.63,-0.817,-0.544,1,-0.323461,-0.01181,-7.776,30.09,21.102,0.0,0.673,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3753
AI,2023-09-22,0.748,-0.526,-3.697,0,0.033231,-0.04546,-14.299,15.02,28.81,0.936,1.438,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4061
AI,2023-10-03,0.594,-0.705,-2.362,0,-0.065019,-0.03,-9.463,28.31,29.857,-1.619,0.897,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4253
AI,2023-10-12,1.166,0.614,-4.223,0,0.155525,-0.0554,-0.199,54.48,18.922,1.048,1.503,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.8203
AI,2023-10-23,0.721,-0.913,-0.266,0,-0.081889,0.00982,-1.715,53.38,13.865,-1.316,1.237,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4399
AI,2023-11-01,0.94,-0.171,-0.822,0,-0.02783,-0.01778,-4.473,43.78,13.694,1.434,1.052,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4257
AI,2023-11-10,0.725,-0.688,-1.808,1,-0.144812,0.02501,3.777,57.06,20.549,-0.384,0.728,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4253
AI,2023-11-21,1.994,1.634,0.318,3,0.283088,0.01662,5.651,64.74,28.442,3.031,1.108,3.75,0.0,0.033,0.067,0.333,0.099,0,0,1,0,HYPE,0.8366
AI,2023-12-01,1.18,0.369,-4.898,2,0.055444,0.05901,8.066,69.32,17.754,-0.412,1.219,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.8898
AI,2023-12-12,0.693,-0.662,-0.799,1,-0.301784,-0.01503,-4.508,46.8,15.065,-0.71,0.484,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3938
AI,2023-12-21,0.904,-0.223,-0.138,0,-0.045128,-0.01048,-0.318,45.6,19.75,3.061,1.018,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3399
AI,2024-01-03,0.564,-1.061,-3.368,0,-0.042525,-0.04011,-5.726,49.57,20.251,-3.271,0.522,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4481
AI,2024-01-12,0.582,-1.067,-3.622,0,0.020551,-0.04294,-9.985,33.8,21.175,-0.585,1.221,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3863
AI,2024-01-24,0.971,-0.125,-2.738,0,-0.034504,-0.0378,-6.729,39.75,27.363,2.233,1.372,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4032
AI,2024-02-02,0.796,-0.673,0.515,0,0.041477,0.0028,-3.667,42.84,21.357,-2.204,0.715,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4393
AI,2024-02-13,1.558,1.157,-6.267,2,0.248104,-0.08149,10.679,62.19,27.036,-6.831,1.14,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.7719
AI,2024-02-23,0.779,-0.459,-1.023,2,-0.044019,-0.01819,-2.547,53.35,28.855,-1.54,0.673,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3625
AI,2024-03-05,0.908,-0.104,-7.34,3,-0.403676,-0.08608,6.336,55.38,43.649,-3.141,1.277,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.352
AI,2024-03-14,0.51,-0.485,-3.672,1,-0.084078,-0.04272,-4.369,56.73,38.637,-1.218,0.929,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3762
AI,2024-03-25,0.505,-0.432,-0.178,0,0.021086,-0.00685,-9.949,24.11,33.576,0.144,1.269,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4132
AI,2024-04-04,1.231,0.717,0.008,0,0.110125,-0.01231,-11.766,12.64,28.26,1.816,1.294,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.8357
AI,2024-04-15,1.584,2.236,-5.505,0,0.146094,-0.07353,-19.743,5.27,33.913,-0.58,2.09,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.8283
AI,2024-04-24,1.131,0.526,1.041,0,0.043571,0.0009,-5.174,31.12,38.868,2.777,1.167,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.7776
AI,2024-05-03,1.169,0.64,-2.676,0,0.067827,0.03772,6.871,78.07,24.181,3.758,1.071,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.7507
AI,2024-05-14,1.647,2.524,-3.563,0,0.236794,0.05079,13.563,77.16,26.768,4.128,0.939,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.8216
AI,2024-05-23,1.391,1.389,-2.387,0,0.125086,-0.03851,-2.754,49.34,22.219,1.608,1.617,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.8058
AI,2024-06-04,0.753,-0.209,0.04,3,-0.573012,0.0071,14.428,67.24,30.704,-1.969,0.918,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4138
AI,2024-06-13,0.546,-0.425,-3.028,1,-0.067729,-0.03639,9.152,80.47,40.058,0.538,0.967,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4211
AI,2024-06-25,0.26,-0.693,-0.856,0,-0.034261,-0.01122,-4.854,37.7,29.219,-1.188,0.451,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4041
AI,2024-07-05,1.078,0.199,-3.754,0,-0.024487,0.04719,2.899,46.84,18.75,-0.455,1.699,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.8428
AI,2024-07-16,1.223,0.839,0.765,0,0.07117,-0.00459,5.332,72.67,14.575,0.818,1.249,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.8269
AI,2024-07-25,1.064,0.238,-0.372,0,0.094004,0.01426,-7.154,30.13,15.797,-0.907,1.444,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.8359
AI,2024-08-05,1.335,1.367,-0.834,0,0.106083,-0.02193,-14.363,18.86,27.527,-13.221,2.266,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.7989
AI,2024-08-14,0.496,-1.559,0.016,0,-0.071262,0.00479,-3.464,39.12,24.768,1.361,0.547,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3946
AI,2024-08-23,0.954,-0.135,-0.788,0,0.004815,0.01728,-2.213,55.02,16.248,0.581,0.867,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4059
AI,2024-09-04,4.237,3.813,2.361,2,0.706083,-0.01894,-5.396,31.51,14.777,-0.725,1.365,3.75,0.0,0.033,0.067,0.333,0.099,0,0,1,0,HYPE,0.8446
AI,2024-09-13,0.791,-0.204,0.222,4,0.017608,0.00567,-1.177,38.05,24.047,1.006,0.748,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3882
AI,2024-09-24,0.391,-0.637,0.005,0,-0.048872,-0.00387,1.946,51.85,15.244,0.515,0.77,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4156
AI,2024-10-03,0.497,-1.089,-0.115,0,0.008455,0.0061,0.059,50.31,16.747,-1.18,0.681,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.392
AI,2024-10-14,1.092,0.244,-0.156,1,0.089797,0.0124,13.648,77.55,23.497,0.0,0.722,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.8165
AI,2024-10-23,0.845,-0.387,-2.327,1,-0.009077,-0.03223,-2.373,59.01,22.264,0.079,1.118,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4249
AI,2024-11-01,0.98,-0.048,-0.644,0,0.08087,0.01611,-2.499,32.32,14.305,1.421,1.094,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3402
AI,2024-11-12,1.029,0.079,-0.39,2,-0.130667,-0.01429,6.53,70.18,17.661,-1.632,0.76,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.7811
AI,2024-11-21,2.564,1.322,-5.563,4,0.51173,0.07814,27.181,80.55,40.426,3.523,1.555,3.75,0.0,0.033,0.067,0.333,0.099,0,0,1,0,HYPE,0.7755
AI,2024-12-03,0.645,-0.393,-0.903,4,-0.03273,0.01536,16.672,73.91,59.262,-1.755,0.651,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.33
AI,2024-12-12,0.911,-0.091,0.728,3,-0.113283,0.00183,7.322,60.49,52.199,-3.091,0.946,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3797
AI,2024-12-23,0.333,-0.775,-2.088,1,-0.069204,-0.02451,-7.701,47.16,25.093,0.385,0.479,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4225
AI,2025-01-03,0.405,-0.637,-5.681,0,-0.00561,0.05908,-3.208,46.51,29.221,0.663,1.062,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3915
AI,2025-01-15,0.768,-0.399,-1.918,0,0.000258,0.02651,-11.211,36.78,36.861,4.498,0.87,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4059
AI,2025-01-27,1.222,0.818,-3.868,1,-0.023374,-0.05224,-7.737,28.0,24.267,-5.273,1.182,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.8527
AI,2025-02-05,0.761,-0.8,-0.483,0,0.048616,0.01236,5.022,59.29,15.878,0.059,0.398,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4398
AI,2025-02-14,0.908,-0.282,-3.195,0,-0.150738,-0.04189,-3.609,51.39,13.647,-0.243,0.971,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3979
AI,2025-02-26,1.662,2.17,1.244,0,0.044724,0.00417,-15.526,21.28,32.452,1.253,0.913,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.8606
AMC,2023-07-05,1.113,0.318,-3.167,1,-0.12717,-0.04374,-5.89,27.27,25.734,0.0,1.052,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4028
AMC,2023-07-14,0.878,-0.404,-1.599,0,-0.070922,-0.02509,-0.574,64.04,18.525,2.477,1.52,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3749
AMC,2023-07-25,1.587,0.396,-10.892,2,0.85159,-0.13329,14.979,64.85,34.35,-8.376,1.39,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,HYPE,0.8022
AMC,2023-08-03,0.377,-0.449,-1.915,2,-0.107136,0.02266,6.059,57.67,35.466,-0.208,0.575,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3556
AMC,2023-08-14,2.816,1.51,-32.736,1,0.522707,-0.4393,-29.294,28.32,41.452,-36.692,2.048,3.75,0.0,0.067,0.033,0.567,0.077,0,0,1,0,HYPE,0.7934
AMC,2023-08-23,3.52,2.933,-19.617,4,0.552727,-0.26315,-54.222,23.13,87.377,-23.529,0.97,3.75,0.0,0.067,0.033,0.567,0.077,0,0,1,0,HYPE,0.8093
AMC,2023-09-01,1.456,0.508,-2.926,9,0.052179,0.04289,-56.798,23.7,209.375,1.036,0.492,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4241
AMC,2023-09-13,1.327,0.486,-7.524,4,-0.05275,0.08481,-51.949,20.57,266.937,0.0,0.835,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4516
AMC,2023-09-22,0.432,-1.094,-0.607,0,-0.055253,-0.01044,-19.591,22.65,95.408,0.909,0.674,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3585
AMC,2023-10-03,0.416,-0.92,-3.265,0,-0.023718,-0.0375,-0.946,45.04,18.126,-0.491,0.713,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4118
AMC,2023-10-12,1.52,1.755,-4.046,0,-0.052235,0.05417,29.146,82.5,47.069,2.111,1.075,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,HYPE,0.7888
AMC,2023-10-23,0.821,-0.573,-0.06,0,-0.076755,0.00877,1.908,59.79,42.798,3.194,0.836,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4142
AMC,2023-11-01,0.715,-0.847,-5.371,0,0.041954,-0.06279,4.572,41.9,26.112,0.749,1.12,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3961
AMC,2023-11-10,1.461,0.833,-6.576,1,0.321649,-0.08378,-16.909,41.0,31.041,-3.33,0.999,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3451
AMC,2023-11-21,1.307,0.558,-5.816,1,0.02869,-0.07389,-26.115,20.04,60.278,-1.257,1.267,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4278
AMC,2023-12-01,1.108,0.206,-2.05,0,0.127002,0.03109,-13.852,34.07,71.317,0.15,1.195,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3818
AMC,2023-12-12,0.908,-0.268,-4.577,0,0.013827,-0.05641,-5.045,50.9,22.56,0.422,1.049,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.384
AMC,2023-12-21,1.384,1.018,-0.237,1,-0.033046,-0.01634,-10.637,37.05,18.095,2.593,1.293,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,HYPE,0.7879
AMC,2024-01-03,1.534,1.437,-7.14,0,0.166194,-0.09074,-13.935,17.98,25.646,-0.982,1.751,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,HYPE,0.8004
AMC,2024-01-12,0.744,-0.694,-2.235,0,0.002608,-0.03024,-21.676,12.81,47.998,-0.638,1.205,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4128
AMC,2024-01-24,0.7,-1.024,-3.919,0,-0.072528,-0.04729,-18.589,20.88,59.204,1.617,1.089,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3943
AMC,2024-02-02,0.939,-0.263,-0.293,0,0.041118,-0.01239,-9.399,34.46,36.367,-0.493,0.555,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4099
AMC,2024-02-13,0.876,-0.501,-0.66,0,0.016628,-0.01547,7.109,58.57,21.914,-4.167,1.22,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4109
AMC,2024-02-23,0.757,-0.831,0.304,0,-0.005807,0.00451,2.802,58.78,31.053,-0.679,0.791,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4396
AMC,2024-03-05,0.947,-0.132,-3.22,2,-0.302295,0.04082,0.122,50.21,24.995,-2.083,1.046,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3897
AMC,2024-03-14,0.695,-0.68,-1.369,0,-0.146501,-0.02086,-5.479,45.89,19.161,0.229,0.763,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3557
AMC,2024-03-25,0.613,-0.798,0.368,0,-0.006919,0.00245,-6.844,31.86,20.022,0.735,1.096,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.432
AMC,2024-04-04,1.054,0.077,0.392,2,-0.49844,-0.00664,-25.317,20.74,51.774,0.0,0.819,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3901
AMC,2024-04-15,1.013,0.018,-5.78,0,0.089006,-0.07034,-28.767,13.51,77.137,0.755,1.729,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4334
AMC,2024-04-24,0.66,-0.676,-2.584,1,-0.062225,-0.03299,6.029,57.78,52.754,-0.295,1.007,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4115
AMC,2024-05-03,1.939,2.281,-3.492,1,0.163924,0.05289,8.929,68.95,35.013,0.639,0.975,3.75,0.0,0.067,0.033,0.567,0.077,0,0,1,0,HYPE,0.8161
AMC,2024-05-14,8.122,3.228,-23.862,4,2.181612,0.27751,98.926,83.62,108.744,128.902,4.229,3.75,0.0,0.067,0.033,0.567,0.077,0,0,1,0,HYPE,0.8305
AMC,2024-05-23,0.434,-0.362,-9.645,3,-0.113049,-0.10624,13.679,57.52,111.107,-1.186,0.518,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4585
AMC,2024-06-04,0.274,-0.527,-0.142,0,0.075161,-0.00417,6.009,31.47,81.322,-2.911,0.635,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4623
AMC,2024-06-13,0.476,-0.916,-5.43,0,-0.328677,0.05738,7.884,56.81,29.778,1.018,0.638,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4021
AMC,2024-06-25,0.352,-0.794,-0.523,0,-0.008803,-0.00879,-6.24,46.67,28.992,-1.532,0.528,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4048
AMC,2024-07-05,0.283,-0.719,-0.114,0,-0.20904,0.00397,2.32,45.28,23.563,0.596,0.684,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4323
AMC,2024-07-16,0.879,-0.282,-1.748,0,-0.009842,0.02593,8.964,75.82,24.463,1.313,0.681,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3746
AMC,2024-07-25,0.989,-0.024,-8.606,1,0.042348,0.09162,-0.417,51.66,16.732,0.426,1.338,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.41
AMC,2024-08-05,1.141,0.436,0.938,0,0.076752,0.00202,-4.302,39.43,14.666,-10.729,2.091,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3992
AMC,2024-08-14,0.626,-0.844,0.044,0,-0.005205,-0.00584,1.016,49.38,11.313,-0.194,0.674,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4094
AMC,2024-08-23,0.827,-0.486,-1.815,0,0.012331,0.02608,0.0,53.79,8.473,0.813,0.991,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.375
AMC,2024-09-04,0.587,-1.519,-0.925,0,-0.115002,0.01501,-5.118,30.19,12.035,0.0,1.024,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3523
AMC,2024-09-13,0.623,-1.201,-0.602,0,-0.198403,0.01217,1.008,46.02,10.251,0.612,0.572,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3378
AMC,2024-09-24,1.267,0.496,-1.737,1,0.092833,-0.0305,-6.107,41.18,11.253,0.858,1.196,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3665
AMC,2024-10-03,0.611,-0.753,-0.762,1,-0.061455,0.01364,-5.765,27.35,19.03,-1.602,1.221,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3862
AMC,2024-10-14,0.585,-0.798,-0.614,0,-0.040347,-0.01206,-7.124,33.05,21.122,-0.48,0.757,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3912
AMC,2024-10-23,0.8,-0.636,-1.504,0,0.001392,-0.02331,-1.304,40.78,13.338,-1.843,1.181,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4581
AMC,2024-11-01,0.741,-0.797,-1.993,0,-0.104691,0.02697,5.19,66.67,12.629,0.911,0.788,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4332
AMC,2024-11-12,2.095,1.511,0.536,4,-0.000571,0.01547,4.062,59.52,10.309,-1.114,1.522,3.75,0.0,0.067,0.033,0.567,0.077,0,0,1,0,HYPE,0.7911
AMC,2024-11-21,0.684,-0.56,-0.442,3,0.021285,0.0112,1.081,49.28,8.85,0.45,0.55,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4104
AMC,2024-12-03,0.699,-0.657,-2.872,1,-0.129267,-0.03637,5.813,61.72,20.634,-1.786,1.038,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3878
AMC,2024-12-12,1.137,0.216,0.218,2,-0.22332,-0.00924,-7.481,45.75,23.23,0.23,0.816,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3915
AMC,2024-12-23,0.679,-0.664,-0.757,0,-0.041985,-0.01446,-9.321,32.04,33.642,-0.957,0.632,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4056
AMC,2025-01-03,0.543,-0.797,0.543,0,-0.027246,0.0,-4.942,35.92,28.864,0.0,0.968,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4186
AMC,2025-01-15,1.652,1.618,-6.682,0,0.272254,0.08004,-11.128,27.41,25.341,2.469,2.162,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,HYPE,0.8098
AMC,2025-01-27,1.012,0.036,-3.959,0,0.021657,-0.05099,-12.411,26.09,32.746,-0.877,1.086,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4319
AMC,2025-02-05,0.435,-1.414,-0.514,0,-0.097066,-0.00954,-8.265,27.38,32.508,0.633,0.655,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3657
AMC,2025-02-14,1.005,0.012,-1.007,0,0.050101,0.01992,7.919,66.67,19.842,0.287,0.913,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4002
AMC,2025-02-26,1.08,0.224,0.774,0,0.105105,-0.00306,-1.391,55.86,23.055,2.141,1.187,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4779
AMD,2023-07-05,0.681,-1.13,-0.933,0,-0.086081,-0.01628,-2.944,34.09,22.824,0.242,0.929,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.4067
AMD,2023-07-14,1.495,1.86,1.477,0,0.121127,0.00017,1.834,63.99,13.795,0.216,1.984,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.443
AMD,2023-07-25,0.782,-0.849,-1.379,0,-0.142185,0.02138,-0.483,47.84,9.091,0.479,0.73,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.4027
AMD,2023-08-03,1.315,0.734,-2.16,1,0.274903,0.03416,-0.337,46.16,9.819,-0.366,1.347,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.4174
AMD,2023-08-14,0.824,-0.433,-3.275,1,0.008571,0.04018,-0.636,48.72,10.534,-0.762,1.228,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.3983
AMD,2023-08-23,0.811,-0.451,-2.757,0,-0.03181,0.03506,-1.255,44.68,13.566,-0.009,1.226,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.3949
AMD,2023-09-01,0.927,-0.33,-2.601,0,0.011838,0.03467,1.513,46.35,14.348,1.211,0.722,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.3766
AMD,2023-09-13,0.79,-0.824,-1.489,0,-0.018678,0.02253,1.335,46.72,9.162,-0.199,1.053,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.4129
AMD,2023-09-22,0.972,-0.169,0.878,0,0.045125,0.00094,-7.871,20.75,15.342,0.843,0.841,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.3745
AMD,2023-10-03,0.946,-0.318,-2.143,0,-0.066309,-0.03138,-2.141,35.63,15.971,-1.423,1.246,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.42
AMD,2023-10-12,1.145,0.84,0.702,0,0.006919,0.00442,6.357,74.15,16.594,0.083,1.049,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.4326
AMD,2023-10-23,0.965,-0.229,-0.803,0,0.025113,-0.01784,-3.528,49.86,13.677,-0.982,0.935,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.411
AMD,2023-11-01,2.4,3.872,-7.285,1,0.354134,0.09244,5.053,48.97,18.626,0.081,2.138,3.75,0.0,0.033,0.067,0.667,0.096,0,0,1,0,ORGANIC,0.1714
AMD,2023-11-10,1.261,0.727,-3.233,1,0.104569,0.04396,12.97,75.31,27.397,0.758,1.217,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.4136
AMD,2023-11-21,0.701,-0.793,-1.25,0,-0.074217,-0.01969,7.563,72.38,34.33,-0.815,0.848,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.3907
AMD,2023-12-01,0.785,-0.761,0.596,0,0.044642,0.0019,2.231,56.38,13.009,-1.056,1.02,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.4281
AMD,2023-12-12,2.011,2.026,-0.37,3,0.148068,0.02353,11.97,76.62,17.707,-1.607,1.486,3.75,0.0,0.033,0.067,0.667,0.096,0,0,1,0,ORGANIC,0.1251
AMD,2023-12-21,0.794,-0.442,-2.484,2,-0.061558,0.03225,8.197,74.43,26.584,1.971,0.556,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.3899
AMD,2024-01-03,0.932,-0.198,-1.42,0,0.040613,-0.02381,-0.989,46.77,24.321,-2.071,0.961,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.3403
